Date,Open,High,Low,Close,Adj Close,Volume
1997-09-15,0.195313,0.197545,0.191964,0.191964,0.165884,96913600
1997-09-16,0.196987,0.197684,0.194196,0.195871,0.169259,134220800
1997-09-17,0.196429,0.196429,0.193638,0.194754,0.168295,86766400
1997-09-18,0.191964,0.200893,0.191964,0.199219,0.172153,169164800
1997-09-19,0.198103,0.198103,0.194196,0.195871,0.169259,94931200
1997-09-22,0.197545,0.205915,0.196429,0.203683,0.176010,200368000
1997-09-23,0.198661,0.198661,0.193638,0.194196,0.167813,200536000
1997-09-24,0.193638,0.194196,0.190848,0.191964,0.165884,222432000
1997-09-25,0.190290,0.194196,0.187500,0.188616,0.162991,223384000
1997-09-26,0.191964,0.195871,0.188616,0.190290,0.164437,208320000
1997-09-29,0.193638,0.198661,0.192522,0.196987,0.170224,167238400
1997-09-30,0.196429,0.199219,0.193638,0.193638,0.167331,140571200
1997-10-01,0.193638,0.194196,0.190848,0.192243,0.166125,130468800
1997-10-02,0.191406,0.196429,0.190848,0.195871,0.169259,135408000
1997-10-03,0.196429,0.198661,0.193638,0.197545,0.170706,162232000
1997-10-06,0.198103,0.198661,0.193638,0.195871,0.169259,93296000
1997-10-07,0.195313,0.196429,0.194754,0.194754,0.168295,109289600
1997-10-08,0.194196,0.194754,0.190290,0.191964,0.165884,108841600
1997-10-09,0.189732,0.200893,0.189174,0.194196,0.167813,187331200
1997-10-10,0.191964,0.203125,0.191964,0.202567,0.175046,270401600
1997-10-13,0.203125,0.204241,0.198103,0.202567,0.175046,158625600
1997-10-14,0.202567,0.203125,0.198103,0.202567,0.175046,165816000
1997-10-15,0.197545,0.220982,0.197545,0.212612,0.183726,810868800
1997-10-16,0.188616,0.196987,0.186384,0.191964,0.165884,739188800
1997-10-17,0.188616,0.188616,0.177455,0.179688,0.155275,438670400
1997-10-20,0.179688,0.180246,0.166295,0.166853,0.144184,411835200
1997-10-21,0.168527,0.172433,0.166853,0.170201,0.147077,475272000
1997-10-22,0.170201,0.171875,0.165179,0.165737,0.143219,151177600
1997-10-23,0.160714,0.162388,0.158482,0.158482,0.136951,186782400
1997-10-24,0.161830,0.164063,0.147321,0.147879,0.127788,388236800
1997-10-27,0.149554,0.161830,0.149554,0.149554,0.129235,329358400
1997-10-28,0.142857,0.165179,0.141741,0.161830,0.139844,343313600
1997-10-29,0.164621,0.165179,0.154018,0.156250,0.135022,177587200
1997-10-30,0.152344,0.156808,0.147321,0.147321,0.127306,188955200
1997-10-31,0.155134,0.155134,0.148438,0.152065,0.131405,267086400
1997-11-03,0.156808,0.158482,0.152344,0.155134,0.134057,126011200
1997-11-04,0.158482,0.161830,0.156250,0.160156,0.138397,168593600
1997-11-05,0.162946,0.166295,0.161272,0.164063,0.141773,387116800
1997-11-06,0.168527,0.174107,0.168527,0.169643,0.146595,617086400
1997-11-07,0.168527,0.178571,0.167411,0.176339,0.152382,795614400
1997-11-10,0.187500,0.191964,0.165179,0.166853,0.144184,1398241600
1997-11-11,0.169643,0.169643,0.161830,0.164063,0.141773,332483200
1997-11-12,0.161272,0.165179,0.156808,0.157366,0.135986,208062400
1997-11-13,0.160714,0.161272,0.156250,0.160714,0.138880,257521600
1997-11-14,0.162946,0.165179,0.160714,0.164621,0.142255,135038400
1997-11-17,0.168527,0.169085,0.163644,0.165179,0.142737,205027200
1997-11-18,0.165179,0.165179,0.161272,0.161272,0.139362,146641600
1997-11-19,0.159598,0.163504,0.159598,0.162946,0.140808,79587200
1997-11-20,0.162388,0.166295,0.161830,0.165179,0.142737,128172800
1997-11-21,0.166295,0.166853,0.160714,0.162388,0.140326,97776000
1997-11-24,0.156808,0.160714,0.156250,0.157366,0.135986,157348800
1997-11-25,0.157924,0.159598,0.150670,0.155134,0.134057,205430400
1997-11-26,0.155134,0.157924,0.154018,0.156250,0.135022,60412800
1997-11-28,0.157366,0.159598,0.155692,0.158482,0.136951,41316800
1997-12-01,0.157924,0.160156,0.154018,0.158482,0.136951,87236800
1997-12-02,0.155134,0.156250,0.141741,0.141741,0.122484,396816000
1997-12-03,0.143415,0.143973,0.140067,0.140625,0.121520,343056000
1997-12-04,0.142857,0.142857,0.139509,0.139509,0.120555,199640000
1997-12-05,0.138951,0.142857,0.138951,0.141183,0.122002,221468800
1997-12-08,0.138951,0.140625,0.137277,0.138951,0.120073,133582400
1997-12-09,0.138393,0.140067,0.133929,0.136161,0.117662,243051200
1997-12-10,0.134487,0.134487,0.129464,0.131696,0.113804,194880000
1997-12-11,0.128906,0.130022,0.123884,0.130022,0.112357,256939200
1997-12-12,0.131696,0.132813,0.125000,0.126116,0.108982,160563200
1997-12-15,0.126116,0.127232,0.122768,0.124442,0.107535,165894400
1997-12-16,0.125000,0.128348,0.125000,0.127790,0.110428,185628800
1997-12-17,0.127790,0.130022,0.124442,0.124442,0.107535,265294400
1997-12-18,0.125000,0.125000,0.122768,0.123326,0.106571,202048000
1997-12-19,0.121094,0.123884,0.118304,0.122210,0.105606,190612800
1997-12-22,0.123884,0.125000,0.117746,0.118862,0.102713,159476800
1997-12-23,0.117188,0.118862,0.115513,0.115513,0.099820,458830400
1997-12-24,0.116071,0.118304,0.116071,0.117188,0.101266,97832000
1997-12-26,0.116629,0.119420,0.116071,0.118862,0.102713,107878400
1997-12-29,0.118862,0.119978,0.114955,0.117188,0.101266,278196800
1997-12-30,0.116071,0.119978,0.113839,0.117746,0.101749,342507200
1997-12-31,0.117188,0.121652,0.115513,0.117188,0.101266,406358400
1998-01-02,0.121652,0.145089,0.120536,0.145089,0.125377,718110400
1998-01-05,0.147321,0.147879,0.135603,0.141741,0.122484,651873600
1998-01-06,0.142299,0.178571,0.131696,0.169085,0.146113,1812473600
1998-01-07,0.167969,0.169643,0.154576,0.156250,0.135022,1041622400
1998-01-08,0.155692,0.166295,0.151228,0.162388,0.140326,774020800
1998-01-09,0.161830,0.172991,0.156250,0.162388,0.140326,886547200
1998-01-12,0.155692,0.166295,0.152902,0.162946,0.140808,516398400
1998-01-13,0.166295,0.175223,0.165179,0.174107,0.150453,636854400
1998-01-14,0.177455,0.178013,0.171875,0.176339,0.152382,589265600
1998-01-15,0.171317,0.176339,0.166295,0.171317,0.148042,559272000
1998-01-16,0.173549,0.173549,0.166853,0.167969,0.145148,246355200
1998-01-20,0.170201,0.172433,0.166295,0.170201,0.147077,241561600
1998-01-21,0.167411,0.170201,0.165737,0.168806,0.145872,190209600
1998-01-22,0.166853,0.176339,0.166295,0.171875,0.148524,329728000
1998-01-23,0.172991,0.175781,0.171875,0.174107,0.150453,233161600
1998-01-26,0.173549,0.174665,0.167969,0.173549,0.149971,146440000
1998-01-27,0.171317,0.175781,0.169643,0.170759,0.147559,112235200
1998-01-28,0.171317,0.172991,0.166295,0.171317,0.148042,151121600
1998-01-29,0.169085,0.170759,0.165179,0.165179,0.142737,211881600
1998-01-30,0.163504,0.168527,0.162946,0.163504,0.141291,162444800
1998-02-02,0.165179,0.165179,0.155134,0.157924,0.136468,636742400
1998-02-03,0.157924,0.166295,0.157924,0.163504,0.141291,402617600
1998-02-04,0.161272,0.165179,0.160714,0.162946,0.140808,170195200
1998-02-05,0.162946,0.165179,0.160714,0.163504,0.141291,238268800
1998-02-06,0.164063,0.166853,0.162946,0.165179,0.142737,202339200
1998-02-09,0.164063,0.174107,0.164063,0.171317,0.148042,494670400
1998-02-10,0.170759,0.174665,0.170201,0.173549,0.149971,422016000
1998-02-11,0.174107,0.174107,0.168527,0.169643,0.146595,211668800
1998-02-12,0.170759,0.173549,0.170201,0.172991,0.149488,203750400
1998-02-13,0.171317,0.177455,0.169643,0.174107,0.150453,207995200
1998-02-17,0.174107,0.176339,0.174107,0.175223,0.151417,182750400
1998-02-18,0.174665,0.185268,0.174665,0.183594,0.158651,494592000
1998-02-19,0.186384,0.186942,0.178571,0.182478,0.157686,399660800
1998-02-20,0.183036,0.183594,0.176897,0.178571,0.154311,325416000
1998-02-23,0.179688,0.193080,0.178571,0.189732,0.163955,477489600
1998-02-24,0.190290,0.190848,0.185268,0.190290,0.164437,456590400
1998-02-25,0.190290,0.203125,0.186942,0.199219,0.172153,712667200
1998-02-26,0.199219,0.210379,0.195313,0.209821,0.181315,595134400
1998-02-27,0.208147,0.213170,0.201451,0.210938,0.182279,519601600
1998-03-02,0.210379,0.210379,0.198661,0.203125,0.175528,400444800
1998-03-03,0.195313,0.207031,0.193080,0.206473,0.178422,334073600
1998-03-04,0.204241,0.220982,0.204241,0.218192,0.188548,817824000
1998-03-05,0.207589,0.216518,0.206473,0.214844,0.185655,675124800
1998-03-06,0.213170,0.218750,0.208705,0.218192,0.188548,666467200
1998-03-09,0.212054,0.217076,0.200893,0.203125,0.175528,574929600
1998-03-10,0.205357,0.218750,0.204799,0.214844,0.185655,712902400
1998-03-11,0.224330,0.233817,0.219308,0.233259,0.201568,1214337600
1998-03-12,0.233259,0.241071,0.228237,0.241071,0.208319,744363200
1998-03-13,0.243304,0.243304,0.234375,0.242188,0.209284,566160000
1998-03-16,0.242188,0.243304,0.233817,0.238281,0.205908,402360000
1998-03-17,0.236607,0.238281,0.231027,0.235212,0.203256,410256000
1998-03-18,0.232143,0.240513,0.232143,0.240513,0.207837,276998400
1998-03-19,0.239955,0.240513,0.237165,0.238839,0.206390,160059200
1998-03-20,0.238281,0.239955,0.232143,0.235491,0.203497,215476800
1998-03-23,0.231585,0.234375,0.219866,0.233259,0.201568,414736000
1998-03-24,0.235491,0.250000,0.234375,0.250000,0.216035,675931200
1998-03-25,0.246652,0.247768,0.235491,0.242467,0.209525,387374400
1998-03-26,0.238839,0.241071,0.236049,0.237165,0.204944,202966400
1998-03-27,0.237723,0.243862,0.235491,0.240513,0.207837,255595200
1998-03-30,0.238839,0.245536,0.238839,0.244978,0.211695,250700800
1998-03-31,0.244978,0.248326,0.243304,0.245536,0.212177,266896000
1998-04-01,0.244978,0.248326,0.241629,0.245536,0.212177,186883200
1998-04-02,0.243862,0.244978,0.240513,0.243862,0.210730,194308800
1998-04-03,0.242188,0.243304,0.239397,0.241629,0.208801,203067200
1998-04-06,0.241071,0.241071,0.233817,0.234375,0.202533,347592000
1998-04-07,0.230469,0.232143,0.222098,0.227679,0.196746,292700800
1998-04-08,0.225446,0.226563,0.220424,0.223214,0.192888,225198400
1998-04-09,0.223772,0.231027,0.223214,0.228795,0.197710,170307200
1998-04-13,0.228795,0.238281,0.223214,0.236049,0.203979,288299200
1998-04-14,0.235491,0.243304,0.235491,0.240513,0.207837,327846400
1998-04-15,0.242746,0.245536,0.237723,0.244978,0.211695,557513600
1998-04-16,0.261161,0.264509,0.251674,0.255580,0.220857,1837953600
1998-04-17,0.255022,0.255580,0.247210,0.249442,0.215553,592166400
1998-04-20,0.246652,0.263393,0.246094,0.258929,0.223750,517776000
1998-04-21,0.259487,0.260045,0.254464,0.258929,0.223750,348028800
1998-04-22,0.256696,0.258929,0.245536,0.245536,0.212177,284950400
1998-04-23,0.244978,0.258929,0.242746,0.247210,0.213624,475294400
1998-04-24,0.247768,0.252232,0.245536,0.249442,0.215553,215544000
1998-04-27,0.238839,0.247768,0.238839,0.247768,0.214106,409796800
1998-04-28,0.248884,0.250000,0.234375,0.240513,0.207837,237171200
1998-04-29,0.240513,0.244978,0.238839,0.241071,0.208319,189537600
1998-04-30,0.244420,0.246652,0.241629,0.244420,0.211213,179950400
1998-05-01,0.245536,0.252232,0.239955,0.250000,0.216035,184072000
1998-05-04,0.257813,0.263393,0.257813,0.259487,0.224233,571144000
1998-05-05,0.261161,0.266741,0.260045,0.265067,0.229055,419283200
1998-05-06,0.266741,0.271763,0.261161,0.270647,0.233877,897008000
1998-05-07,0.272879,0.273438,0.266741,0.269531,0.232912,552899200
1998-05-08,0.268415,0.272321,0.267299,0.271763,0.234841,270816000
1998-05-11,0.275670,0.282366,0.274554,0.276228,0.238699,665022400
1998-05-12,0.272879,0.274554,0.267299,0.268973,0.232430,257812800
1998-05-13,0.268415,0.275112,0.264509,0.271763,0.234841,314417600
1998-05-14,0.271205,0.271763,0.265625,0.268415,0.231948,162680000
1998-05-15,0.268415,0.271205,0.261161,0.263951,0.228090,272585600
1998-05-18,0.262277,0.263951,0.253348,0.254464,0.219893,232388800
1998-05-19,0.258371,0.262835,0.257254,0.262277,0.226644,218265600
1998-05-20,0.264509,0.266741,0.256696,0.263951,0.228090,190176000
1998-05-21,0.263951,0.265067,0.255580,0.257813,0.222786,130995200
1998-05-22,0.256696,0.256696,0.243862,0.248884,0.215070,266593600
1998-05-26,0.250558,0.252232,0.237723,0.238281,0.205908,311774400
1998-05-27,0.229353,0.239397,0.228795,0.238839,0.206390,370193600
1998-05-28,0.238839,0.248884,0.238839,0.244978,0.211695,298491200
1998-05-29,0.245536,0.246094,0.236049,0.237723,0.205426,216720000
1998-06-01,0.236607,0.246652,0.228795,0.234375,0.202533,319692800
1998-06-02,0.236049,0.243862,0.232143,0.239955,0.207355,179300800
1998-06-03,0.242188,0.243304,0.233817,0.234933,0.203015,145140800
1998-06-04,0.237723,0.239955,0.230469,0.239397,0.206873,156139200
1998-06-05,0.239955,0.243304,0.235491,0.239955,0.207355,123323200
1998-06-08,0.241071,0.247210,0.239397,0.243304,0.210248,126627200
1998-06-09,0.244420,0.254464,0.244420,0.252232,0.217964,275744000
1998-06-10,0.250000,0.258929,0.246652,0.250558,0.216517,229230400
1998-06-11,0.251674,0.255580,0.248326,0.248326,0.214588,180118400
1998-06-12,0.246652,0.252232,0.244420,0.251116,0.216999,223854400
1998-06-15,0.243304,0.252232,0.243304,0.245536,0.212177,136662400
1998-06-16,0.247210,0.251116,0.243862,0.250000,0.216035,129684800
1998-06-17,0.250000,0.255022,0.249442,0.251116,0.216999,187174400
1998-06-18,0.247768,0.250558,0.242746,0.243862,0.210730,119996800
1998-06-19,0.244420,0.244978,0.238839,0.241629,0.208801,137558400
1998-06-22,0.241071,0.246094,0.238839,0.244420,0.211213,134568000
1998-06-23,0.244978,0.251116,0.243304,0.248326,0.214588,231056000
1998-06-24,0.247768,0.255580,0.243862,0.252232,0.217964,273795200
1998-06-25,0.255022,0.257254,0.252790,0.255022,0.220375,191811200
1998-06-26,0.254464,0.255580,0.247768,0.251674,0.217481,111115200
1998-06-29,0.252232,0.257254,0.250558,0.256138,0.221339,166185600
1998-06-30,0.255580,0.257254,0.251116,0.256138,0.221339,131062400
1998-07-01,0.257813,0.267857,0.254464,0.267299,0.230984,314115200
1998-07-02,0.265067,0.268415,0.258929,0.258929,0.223750,298110400
1998-07-06,0.263393,0.271205,0.260045,0.271205,0.234359,270950400
1998-07-07,0.271205,0.275670,0.267857,0.272321,0.235324,241472000
1998-07-08,0.274554,0.294085,0.273996,0.290737,0.251237,932814400
1998-07-09,0.294085,0.300223,0.280692,0.282924,0.244486,566608000
1998-07-10,0.287388,0.291295,0.283482,0.286272,0.247379,302523200
1998-07-13,0.285156,0.304688,0.284598,0.303013,0.261846,715388800
1998-07-14,0.303013,0.303571,0.295759,0.298549,0.257988,548531200
1998-07-15,0.300781,0.309710,0.299107,0.307478,0.265703,594966400
1998-07-16,0.338170,0.340402,0.319196,0.334821,0.289332,2561350400
1998-07-17,0.332589,0.332589,0.323103,0.329241,0.284510,629552000
1998-07-20,0.326451,0.327009,0.316964,0.323661,0.279688,383891200
1998-07-21,0.322545,0.330357,0.317522,0.318080,0.274866,329504000
1998-07-22,0.311942,0.318080,0.305804,0.312500,0.270044,280728000
1998-07-23,0.310826,0.318080,0.310268,0.311942,0.269561,253131200
1998-07-24,0.315848,0.316964,0.301897,0.309710,0.267632,271286400
1998-07-27,0.305804,0.311384,0.296875,0.307478,0.265703,214233600
1998-07-28,0.304129,0.309152,0.294643,0.300223,0.259435,225377600
1998-07-29,0.301339,0.320313,0.300781,0.313616,0.271008,447720000
1998-07-30,0.319754,0.328125,0.316964,0.325893,0.281617,362297600
1998-07-31,0.327009,0.328125,0.308036,0.309152,0.267150,183108800
1998-08-03,0.305804,0.317522,0.296875,0.313616,0.271008,301761600
1998-08-04,0.316964,0.321429,0.303571,0.305246,0.263775,293921600
1998-08-05,0.301339,0.321429,0.299107,0.321429,0.277759,454081600
1998-08-06,0.313058,0.329241,0.311384,0.329241,0.284510,438614400
1998-08-07,0.332031,0.333705,0.321429,0.325893,0.281617,298020800
1998-08-10,0.324219,0.339844,0.323661,0.338728,0.292708,488600000
1998-08-11,0.337054,0.366071,0.333705,0.348214,0.300906,1759475200
1998-08-12,0.354911,0.365513,0.352539,0.357701,0.309103,689774400
1998-08-13,0.356585,0.363839,0.351563,0.352121,0.304281,390779200
1998-08-14,0.363281,0.363839,0.352679,0.361607,0.312479,450777600
1998-08-17,0.366071,0.382254,0.356027,0.374442,0.323570,930876800
1998-08-18,0.378906,0.387277,0.377232,0.380022,0.328392,605953600
1998-08-19,0.388393,0.390625,0.366071,0.366071,0.316337,485990400
1998-08-20,0.366071,0.367188,0.359375,0.362723,0.313443,391921600
1998-08-21,0.357143,0.388951,0.348214,0.383929,0.331768,813377600
1998-08-24,0.387835,0.388393,0.358259,0.367746,0.317783,610176000
1998-08-25,0.378348,0.378348,0.359933,0.364397,0.314890,495566400
1998-08-26,0.356027,0.367188,0.352679,0.360491,0.311515,406481600
1998-08-27,0.350446,0.350446,0.318080,0.334821,0.289332,1114243200
1998-08-28,0.331473,0.343750,0.304688,0.305246,0.263775,932254400
1998-08-31,0.310268,0.311384,0.276786,0.278460,0.240628,868224000
1998-09-01,0.280134,0.315848,0.273438,0.304688,0.263292,869075200
1998-09-02,0.316964,0.333705,0.314732,0.317522,0.274384,843001600
1998-09-03,0.312500,0.313616,0.303571,0.309152,0.267150,409752000
1998-09-04,0.316964,0.325335,0.301339,0.313616,0.271008,377272000
1998-09-08,0.339286,0.341518,0.328125,0.341518,0.295119,402796800
1998-09-09,0.339844,0.340402,0.330357,0.333705,0.288368,354692800
1998-09-10,0.323661,0.341518,0.319196,0.340402,0.294154,526881600
1998-09-11,0.343750,0.353795,0.329241,0.335938,0.290297,352284800
1998-09-14,0.341518,0.346540,0.331473,0.332031,0.286921,247072000
1998-09-15,0.328125,0.344308,0.325893,0.340960,0.294637,433652800
1998-09-16,0.344866,0.345982,0.330357,0.333147,0.287886,258876800
1998-09-17,0.321987,0.331473,0.320313,0.321429,0.277759,269292800
1998-09-18,0.321987,0.328125,0.317522,0.328125,0.283546,305076800
1998-09-21,0.318638,0.329799,0.315290,0.329799,0.284992,295870400
1998-09-22,0.331473,0.335938,0.324777,0.330357,0.285475,257936000
1998-09-23,0.332589,0.342634,0.326451,0.342076,0.295601,287918400
1998-09-24,0.338170,0.353237,0.337054,0.343750,0.297048,482843200
1998-09-25,0.340960,0.349888,0.335938,0.345982,0.298977,228289600
1998-09-28,0.354911,0.358817,0.339286,0.348772,0.301388,405417600
1998-09-29,0.348772,0.357143,0.340402,0.352679,0.304763,305132800
1998-09-30,0.345982,0.350446,0.339286,0.340402,0.294154,167182400
1998-10-01,0.328125,0.339286,0.315848,0.318638,0.275348,370216000
1998-10-02,0.316964,0.323661,0.304688,0.313058,0.270526,475574400
1998-10-05,0.303571,0.308594,0.281250,0.287388,0.248344,551880000
1998-10-06,0.300781,0.306362,0.290179,0.290737,0.251237,399862400
1998-10-07,0.289063,0.297433,0.284598,0.285156,0.246415,473356800
1998-10-08,0.276786,0.278460,0.254464,0.275112,0.237735,689214400
1998-10-09,0.283482,0.314732,0.274554,0.313616,0.271008,668236800
1998-10-12,0.334821,0.343192,0.326451,0.334263,0.288850,622899200
1998-10-13,0.339844,0.349888,0.321429,0.345982,0.298977,941628800
1998-10-14,0.354911,0.368862,0.328683,0.333705,0.288368,2280017600
1998-10-15,0.323661,0.332589,0.316964,0.327009,0.282581,840672000
1998-10-16,0.331473,0.339844,0.325893,0.327567,0.283063,615563200
1998-10-19,0.327567,0.339844,0.320313,0.334821,0.289332,475776000
1998-10-20,0.338728,0.340960,0.321429,0.321987,0.278241,382088000
1998-10-21,0.328125,0.334263,0.319196,0.331473,0.286439,430617600
1998-10-22,0.329241,0.335938,0.323661,0.328125,0.283546,317374400
1998-10-23,0.328125,0.329241,0.313616,0.316964,0.273901,355980800
1998-10-26,0.321987,0.337054,0.316964,0.334263,0.288850,475843200
1998-10-27,0.339286,0.347656,0.313058,0.314732,0.271972,538193600
1998-10-28,0.314732,0.330357,0.313616,0.328683,0.284028,363708800
1998-10-29,0.325335,0.334263,0.319754,0.325335,0.281135,344579200
1998-10-30,0.328683,0.334821,0.323661,0.331473,0.286439,317643200
1998-11-02,0.334821,0.337054,0.332589,0.335938,0.290297,253769600
1998-11-03,0.333705,0.341518,0.333147,0.337612,0.291743,370451200
1998-11-04,0.344308,0.349330,0.340402,0.345424,0.298495,627883200
1998-11-05,0.342634,0.351563,0.339844,0.340960,0.294637,607118400
1998-11-06,0.338170,0.341518,0.332589,0.339844,0.293672,797339200
1998-11-09,0.336496,0.340402,0.316964,0.327009,0.282581,660788800
1998-11-10,0.323103,0.323661,0.312500,0.313616,0.271008,883982400
1998-11-11,0.319196,0.319754,0.292411,0.299665,0.258952,948505600
1998-11-12,0.295759,0.307478,0.293527,0.303571,0.262328,595100800
1998-11-13,0.311942,0.321987,0.309710,0.318638,0.275348,791817600
